,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
51594,MYS,Asia,Malaysia,2020-11-03,34393.0,1054.0,821.857,263.0,12.0,3.571,1062.628,32.565,25.393,8.126,0.371,0.11,1.15,,,,,,,,,19767.0,2176725.0,67.253,0.611,18904.0,0.584,0.043,23.0,people tested,,,,,,,,,,78.24,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51595,MYS,Asia,Malaysia,2020-11-04,35425.0,1032.0,854.857,271.0,8.0,3.571,1094.513,31.885,26.412,8.373,0.247,0.11,1.16,,,,,,,,,21447.0,2198172.0,67.916,0.663,19165.0,0.592,0.045,22.4,people tested,,,,,,,,,,78.24,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51596,MYS,Asia,Malaysia,2020-11-05,36434.0,1009.0,906.286,277.0,6.0,4.429,1125.688,31.175,28.001,8.558,0.185,0.137,1.16,,,,,,,,,17529.0,2215701.0,68.458,0.542,18857.0,0.583,0.048,20.8,people tested,,,,,,,,,,78.24,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51597,MYS,Asia,Malaysia,2020-11-06,38189.0,1755.0,1042.857,279.0,2.0,4.286,1179.911,54.224,32.221,8.62,0.062,0.132,1.16,,,,,,,,,22858.0,2238559.0,69.164,0.706,19524.0,0.603,0.053,18.7,people tested,,,,,,,,,,78.24,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51598,MYS,Asia,Malaysia,2020-11-07,39357.0,1168.0,1115.571,282.0,3.0,4.714,1215.998,36.087,34.467,8.713,0.093,0.146,1.14,,,,,,,,,19569.0,2258128.0,69.769,0.605,19880.0,0.614,0.056,17.8,people tested,,,,,,,,,,78.24,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51599,MYS,Asia,Malaysia,2020-11-08,40209.0,852.0,1100.571,286.0,4.0,5.286,1242.322,26.324,34.004,8.836,0.124,0.163,1.11,,,,,,,,,17106.0,2275234.0,70.297,0.529,19654.0,0.607,0.056,17.9,people tested,,,,,,,,,,78.24,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51600,MYS,Asia,Malaysia,2020-11-09,41181.0,972.0,1120.286,294.0,8.0,6.143,1272.354,30.032,34.613,9.084,0.247,0.19,1.09,,,,,,,,,16110.0,2291344.0,70.795,0.498,19198.0,0.593,0.058,17.1,people tested,,,,,,,,,,74.54,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51601,MYS,Asia,Malaysia,2020-11-10,42050.0,869.0,1093.857,300.0,6.0,5.286,1299.203,26.849,33.796,9.269,0.185,0.163,1.08,,,,,,,,,18492.0,2309836.0,71.366,0.571,19016.0,0.588,0.058,17.4,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51602,MYS,Asia,Malaysia,2020-11-11,42872.0,822.0,1063.857,302.0,2.0,4.429,1324.6,25.397,32.87,9.331,0.062,0.137,1.08,,,,,,,,,19197.0,2329033.0,71.959,0.593,18694.0,0.578,0.057,17.6,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51603,MYS,Asia,Malaysia,2020-11-12,43791.0,919.0,1051.0,303.0,1.0,3.714,1352.994,28.394,32.472,9.362,0.031,0.115,1.09,,,,,,,,,20178.0,2349211.0,72.583,0.623,19073.0,0.589,0.055,18.1,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51604,MYS,Asia,Malaysia,2020-11-13,45095.0,1304.0,986.571,304.0,1.0,3.571,1393.283,40.289,30.482,9.393,0.031,0.11,1.09,,,,,,,,,17774.0,2366985.0,73.132,0.549,18347.0,0.567,0.054,18.6,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51605,MYS,Asia,Malaysia,2020-11-14,46209.0,1114.0,978.857,306.0,2.0,3.429,1427.702,34.419,30.243,9.454,0.062,0.106,1.09,,,,,,,,,18519.0,2385504.0,73.704,0.572,18197.0,0.562,0.054,18.6,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51606,MYS,Asia,Malaysia,2020-11-15,47417.0,1208.0,1029.714,309.0,3.0,3.286,1465.025,37.323,31.815,9.547,0.093,0.102,1.09,,,,,,,,,15539.0,2401043.0,74.184,0.48,17973.0,0.555,0.057,17.5,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51607,MYS,Asia,Malaysia,2020-11-16,48520.0,1103.0,1048.429,313.0,4.0,2.714,1499.104,34.079,32.393,9.671,0.124,0.084,1.08,,,,,,,,,15667.0,2416710.0,74.668,0.484,17909.0,0.553,0.059,17.1,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51608,MYS,Asia,Malaysia,2020-11-17,49730.0,1210.0,1097.143,318.0,5.0,2.571,1536.489,37.385,33.898,9.825,0.154,0.079,1.08,,,,,,,,,16369.0,2433079.0,75.174,0.506,17606.0,0.544,0.062,16.0,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51609,MYS,Asia,Malaysia,2020-11-18,50390.0,660.0,1074.0,322.0,4.0,2.857,1556.881,20.392,33.183,9.949,0.124,0.088,1.08,,,,,,,,,18466.0,2451545.0,75.744,0.571,17502.0,0.541,0.061,16.3,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51610,MYS,Asia,Malaysia,2020-11-19,51680.0,1290.0,1127.0,326.0,4.0,3.286,1596.737,39.857,34.82,10.072,0.124,0.102,1.09,,,,,,,,,21142.0,2472687.0,76.398,0.653,17639.0,0.545,0.064,15.7,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51611,MYS,Asia,Malaysia,2020-11-20,52638.0,958.0,1077.571,329.0,3.0,3.571,1626.336,29.599,33.293,10.165,0.093,0.11,1.09,,,,,,,,,20120.0,2492807.0,77.019,0.622,17975.0,0.555,0.06,16.7,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51612,MYS,Asia,Malaysia,2020-11-21,53679.0,1041.0,1067.143,332.0,3.0,3.714,1658.5,32.163,32.971,10.258,0.093,0.115,1.1,,,,,,,,,17525.0,2510332.0,77.561,0.541,17833.0,0.551,0.06,16.7,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51613,MYS,Asia,Malaysia,2020-11-22,54775.0,1096.0,1051.143,335.0,3.0,3.714,1692.362,33.863,32.477,10.35,0.093,0.115,1.11,,,,,,,,,17826.0,2528158.0,78.112,0.551,18159.0,0.561,0.058,17.3,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51614,MYS,Asia,Malaysia,2020-11-23,56659.0,1884.0,1162.714,337.0,2.0,3.429,1750.572,58.209,35.924,10.412,0.062,0.106,1.13,,,,,,,,,15497.0,2543655.0,78.59,0.479,18135.0,0.56,0.064,15.6,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51615,MYS,Asia,Malaysia,2020-11-24,58847.0,2188.0,1302.429,341.0,4.0,3.286,1818.174,67.602,40.241,10.536,0.124,0.102,1.12,,,,,,,,,15762.0,2559417.0,79.077,0.487,18048.0,0.558,0.072,13.9,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51616,MYS,Asia,Malaysia,2020-11-25,59817.0,970.0,1346.714,345.0,4.0,3.286,1848.143,29.97,41.609,10.659,0.124,0.102,1.1,,,,,,,,,17970.0,2577387.0,79.633,0.555,17977.0,0.555,0.075,13.3,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51617,MYS,Asia,Malaysia,2020-11-26,60752.0,935.0,1296.0,348.0,3.0,3.143,1877.032,28.888,40.042,10.752,0.093,0.097,1.07,,,,,,,,,18617.0,2596004.0,80.208,0.575,17617.0,0.544,0.074,13.6,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51618,MYS,Asia,Malaysia,2020-11-27,61861.0,1109.0,1317.571,350.0,2.0,3.0,1911.296,34.264,40.709,10.814,0.062,0.093,1.06,,,,,,,,,19083.0,2615087.0,80.797,0.59,17469.0,0.54,0.075,13.3,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51619,MYS,Asia,Malaysia,2020-11-28,63176.0,1315.0,1356.714,354.0,4.0,3.143,1951.925,40.629,41.918,10.937,0.124,0.097,1.06,,,,,,,,,19911.0,2634998.0,81.413,0.615,17809.0,0.55,0.076,13.1,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51620,MYS,Asia,Malaysia,2020-11-29,64485.0,1309.0,1387.143,357.0,3.0,3.143,1992.369,40.444,42.858,11.03,0.093,0.097,1.06,,,,,,,,,15370.0,2650368.0,81.887,0.475,17459.0,0.539,0.079,12.6,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51621,MYS,Asia,Malaysia,2020-11-30,65697.0,1212.0,1291.143,360.0,3.0,3.286,2029.815,37.447,39.892,11.123,0.093,0.102,1.05,,,,,,,,,17388.0,2667756.0,82.425,0.537,17729.0,0.548,0.073,13.7,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51622,MYS,Asia,Malaysia,2020-12-01,67169.0,1472.0,1188.857,363.0,3.0,3.143,2075.295,45.48,36.732,11.215,0.093,0.097,1.05,,,,,,,,,18696.0,2686452.0,83.002,0.578,18148.0,0.561,0.066,15.3,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51623,MYS,Asia,Malaysia,2020-12-02,68020.0,851.0,1171.857,365.0,2.0,2.857,2101.588,26.293,36.206,11.277,0.062,0.088,1.04,,,,,,,,,20755.0,2707207.0,83.644,0.641,18546.0,0.573,0.063,15.8,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51624,MYS,Asia,Malaysia,2020-12-03,69095.0,1075.0,1191.857,376.0,11.0,4.0,2134.802,33.214,36.824,11.617,0.34,0.124,1.04,,,,,,,,,21729.0,2728936.0,84.315,0.671,18990.0,0.587,0.063,15.9,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51625,MYS,Asia,Malaysia,2020-12-04,70236.0,1141.0,1196.429,376.0,0.0,3.714,2170.055,35.253,36.966,11.617,0.0,0.115,1.05,,,,,,,,,19945.0,2748881.0,84.931,0.616,19113.0,0.591,0.063,16.0,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51626,MYS,Asia,Malaysia,2020-12-05,71359.0,1123.0,1169.0,380.0,4.0,3.714,2204.752,34.697,36.118,11.741,0.124,0.115,1.06,,,,,,,,,20839.0,2769720.0,85.575,0.644,19246.0,0.595,0.061,16.5,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51627,MYS,Asia,Malaysia,2020-12-06,72694.0,1335.0,1172.714,382.0,2.0,3.571,2245.999,41.247,36.233,11.803,0.062,0.11,1.08,,,,,,,,,17382.0,2787102.0,86.112,0.537,19533.0,0.604,0.06,16.7,people tested,,,,,,,,,,80.09,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51628,MYS,Asia,Malaysia,2020-12-07,74294.0,1600.0,1228.143,384.0,2.0,3.429,2295.434,49.435,37.945,11.864,0.062,0.106,1.09,,,,,,,,,19665.0,2806767.0,86.72,0.608,19859.0,0.614,0.062,16.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51629,MYS,Asia,Malaysia,2020-12-08,75306.0,1012.0,1162.429,388.0,4.0,3.571,2326.701,31.267,35.915,11.988,0.124,0.11,1.09,,,,,,,,,20316.0,2827083.0,87.347,0.628,20090.0,0.621,0.058,17.3,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51630,MYS,Asia,Malaysia,2020-12-09,76265.0,959.0,1177.857,393.0,5.0,4.0,2356.331,29.63,36.392,12.142,0.154,0.124,1.1,,,,,,,,,24137.0,2851220.0,88.093,0.746,20573.0,0.636,0.057,17.5,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51631,MYS,Asia,Malaysia,2020-12-10,78499.0,2234.0,1343.429,396.0,3.0,2.857,2425.354,69.023,41.507,12.235,0.093,0.088,1.13,,,,,,,,,20041.0,2871261.0,88.712,0.619,20332.0,0.628,0.066,15.1,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51632,MYS,Asia,Malaysia,2020-12-11,80309.0,1810.0,1439.0,402.0,6.0,3.714,2481.277,55.923,44.46,12.42,0.185,0.115,1.12,,,,,,,,,25677.0,2896938.0,89.506,0.793,21151.0,0.653,0.068,14.7,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51633,MYS,Asia,Malaysia,2020-12-12,82246.0,1937.0,1555.286,411.0,9.0,4.429,2541.124,59.847,48.053,12.699,0.278,0.137,1.12,,,,,,,,,22039.0,2918977.0,90.187,0.681,21322.0,0.659,0.073,13.7,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51634,MYS,Asia,Malaysia,2020-12-13,83475.0,1229.0,1540.143,415.0,4.0,4.714,2579.096,37.972,47.585,12.822,0.124,0.146,1.1,,,,,,,,,21805.0,2940782.0,90.86,0.674,21954.0,0.678,0.07,14.3,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51635,MYS,Asia,Malaysia,2020-12-14,84846.0,1371.0,1507.429,419.0,4.0,5.0,2621.455,42.359,46.574,12.946,0.124,0.154,1.09,,,,,,,,,19871.0,2960653.0,91.474,0.614,21984.0,0.679,0.069,14.6,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51636,MYS,Asia,Malaysia,2020-12-15,86618.0,1772.0,1616.0,422.0,3.0,4.857,2676.204,54.749,49.929,13.038,0.093,0.15,1.08,,,,,,,,,24462.0,2985115.0,92.23,0.756,22576.0,0.698,0.072,14.0,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51637,MYS,Asia,Malaysia,2020-12-16,87913.0,1295.0,1664.0,429.0,7.0,5.143,2716.215,40.011,51.412,13.255,0.216,0.159,1.08,,,,,,,,,24306.0,3009421.0,92.981,0.751,22600.0,0.698,0.074,13.6,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51638,MYS,Asia,Malaysia,2020-12-17,89133.0,1220.0,1519.143,432.0,3.0,5.143,2753.909,37.694,46.936,13.347,0.093,0.159,1.07,,,,,,,,,25043.0,3034464.0,93.755,0.774,23315.0,0.72,0.065,15.3,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51639,MYS,Asia,Malaysia,2020-12-18,90816.0,1683.0,1501.0,432.0,0.0,4.286,2805.908,51.999,46.376,13.347,0.0,0.132,1.08,,,,,,,,,23435.0,3057899.0,94.479,0.724,22994.0,0.71,0.065,15.3,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51640,MYS,Asia,Malaysia,2020-12-19,91969.0,1153.0,1389.0,433.0,1.0,3.143,2841.531,35.624,42.915,13.378,0.031,0.097,1.08,,,,,,,,,24830.0,3082729.0,95.246,0.767,23393.0,0.723,0.059,16.8,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51641,MYS,Asia,Malaysia,2020-12-20,93309.0,1340.0,1404.857,437.0,4.0,3.143,2882.933,41.401,43.405,13.502,0.124,0.097,1.09,,,,,,,,,19149.0,3101878.0,95.838,0.592,23014.0,0.711,0.061,16.4,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51642,MYS,Asia,Malaysia,2020-12-21,95327.0,2018.0,1497.286,438.0,1.0,2.714,2945.282,62.349,46.261,13.533,0.031,0.084,1.1,,,,,,,,,20399.0,3122277.0,96.468,0.63,23089.0,0.713,0.065,15.4,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51643,MYS,Asia,Malaysia,2020-12-22,97389.0,2062.0,1538.714,439.0,1.0,2.429,3008.991,63.709,47.541,13.564,0.031,0.075,1.1,,,,,,,,,22381.0,3144658.0,97.159,0.691,22792.0,0.704,0.068,14.8,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51644,MYS,Asia,Malaysia,2020-12-23,98737.0,1348.0,1546.286,444.0,5.0,2.143,3050.64,41.649,47.775,13.718,0.154,0.066,1.1,,,,,,,,,25482.0,3170140.0,97.947,0.787,22960.0,0.709,0.067,14.8,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51645,MYS,Asia,Malaysia,2020-12-24,100318.0,1581.0,1597.857,446.0,2.0,2.0,3099.487,48.848,49.368,13.78,0.062,0.062,1.1,,,,,,,,,25879.0,3196019.0,98.746,0.8,23079.0,0.713,0.069,14.4,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51646,MYS,Asia,Malaysia,2020-12-25,101565.0,1247.0,1535.571,449.0,3.0,2.429,3138.015,38.528,47.444,13.873,0.093,0.075,1.1,,,,,,,,,27197.0,3223216.0,99.586,0.84,23617.0,0.73,0.065,15.4,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51647,MYS,Asia,Malaysia,2020-12-26,103900.0,2335.0,1704.429,451.0,2.0,2.571,3210.159,72.144,52.661,13.934,0.062,0.079,1.11,,,,,,,,,16490.0,3239706.0,100.096,0.509,22425.0,0.693,0.076,13.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51648,MYS,Asia,Malaysia,2020-12-27,105096.0,1196.0,1683.857,452.0,1.0,2.143,3247.111,36.952,52.025,13.965,0.031,0.066,1.12,,,,,,,,,17797.0,3257503.0,100.646,0.55,22232.0,0.687,0.076,13.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51649,MYS,Asia,Malaysia,2020-12-28,106690.0,1594.0,1623.286,455.0,3.0,2.429,3296.361,49.249,50.154,14.058,0.093,0.075,1.13,,,,,,,,,14377.0,3271880.0,101.09,0.444,21372.0,0.66,0.076,13.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51650,MYS,Asia,Malaysia,2020-12-29,108615.0,1925.0,1603.714,457.0,2.0,2.571,3355.837,59.476,49.549,14.12,0.062,0.079,1.14,,,,,,,,,19954.0,3291834.0,101.707,0.617,21025.0,0.65,0.076,13.1,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51651,MYS,Asia,Malaysia,2020-12-30,110485.0,1870.0,1678.286,463.0,6.0,2.714,3413.613,57.777,51.853,14.305,0.185,0.084,1.15,,,,,,,,,25812.0,3317646.0,102.504,0.798,21072.0,0.651,0.08,12.6,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51652,MYS,Asia,Malaysia,2020-12-31,113010.0,2525.0,1813.143,471.0,8.0,3.571,3491.627,78.014,56.02,14.552,0.247,0.11,1.16,,,,,,,,,26681.0,3344327.0,103.328,0.824,21187.0,0.655,0.086,11.7,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51653,MYS,Asia,Malaysia,2021-01-01,115078.0,2068.0,1930.429,474.0,3.0,3.571,3555.521,63.894,59.644,14.645,0.093,0.11,1.16,,,,,,,,,27182.0,3371509.0,104.168,0.84,21185.0,0.655,0.091,11.0,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51654,MYS,Asia,Malaysia,2021-01-02,117373.0,2295.0,1924.714,483.0,9.0,4.571,3626.429,70.908,59.467,14.923,0.278,0.141,1.16,,,,,,,,,19295.0,3390804.0,104.764,0.596,21585.0,0.667,0.089,11.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51655,MYS,Asia,Malaysia,2021-01-03,119077.0,1704.0,1997.286,494.0,11.0,6.0,3679.077,52.648,61.709,15.263,0.34,0.185,1.16,,,,,,,,,23576.0,3414380.0,105.493,0.728,22411.0,0.692,0.089,11.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51656,MYS,Asia,Malaysia,2021-01-04,120818.0,1741.0,2018.286,501.0,7.0,6.571,3732.868,53.791,62.358,15.479,0.216,0.203,1.17,,,,,,,,,21314.0,3435694.0,106.151,0.659,23402.0,0.723,0.086,11.6,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51657,MYS,Asia,Malaysia,2021-01-05,122845.0,2027.0,2032.857,509.0,8.0,7.429,3795.496,62.627,62.808,15.726,0.247,0.23,1.18,,,,,,,,,26934.0,3462628.0,106.984,0.832,24399.0,0.754,0.083,12.0,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51658,MYS,Asia,Malaysia,2021-01-06,125438.0,2593.0,2136.143,513.0,4.0,7.143,3875.61,80.115,66.0,15.85,0.124,0.221,1.19,,,,,,,,,30274.0,3492902.0,107.919,0.935,25037.0,0.774,0.085,11.7,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51659,MYS,Asia,Malaysia,2021-01-07,128465.0,3027.0,2207.857,521.0,8.0,7.143,3969.135,93.524,68.215,16.097,0.247,0.221,1.2,,,,,,,,,32094.0,3524996.0,108.91,0.992,25810.0,0.797,0.086,11.7,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51660,MYS,Asia,Malaysia,2021-01-08,131108.0,2643.0,2290.0,537.0,16.0,9.0,4050.794,81.66,70.753,16.591,0.494,0.278,1.2,,,,,,,,,35096.0,3560092.0,109.995,1.084,26940.0,0.832,0.085,11.8,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
